t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
678.60,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
678.70,24.587,12.967,-6.951,0.000,-0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
678.80,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
678.90,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.00,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.10,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.20,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.30,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.40,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.50,24.587,12.967,-6.951,0.000,-0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.60,24.587,12.967,-6.951,0.000,-0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.70,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.80,24.587,12.967,-6.951,0.000,-0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
679.90,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
680.00,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
680.10,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
680.20,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
680.30,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
680.40,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
680.50,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
680.60,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.214,-1.951,10.901,NAV,2,14.46,0
680.70,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
680.80,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
680.90,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.00,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.10,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.20,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.30,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.40,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.50,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.60,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.70,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.80,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
681.90,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.00,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.10,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.20,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.30,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.40,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.50,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.60,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.70,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.80,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
682.90,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.00,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.10,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.20,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.30,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.40,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.50,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.60,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.70,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.80,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
683.90,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.00,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.10,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.20,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.30,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.40,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.50,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.60,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.70,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.80,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
684.90,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.00,24.587,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.10,24.588,12.967,-6.951,0.000,-0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
685.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
686.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.30,24.588,12.967,-6.951,0.000,-0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
687.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
688.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
689.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.60,24.588,12.967,-6.951,0.000,-0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.70,24.588,12.967,-6.951,0.000,-0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
690.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
691.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
692.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
693.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.01,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
694.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
695.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
696.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
697.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
698.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.30,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.40,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.50,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.60,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.70,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.80,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
699.90,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
700.00,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
700.10,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
700.20,24.588,12.967,-6.951,0.000,0.000,0.0,-0.3,-34.2,16.213,-1.951,10.901,NAV,2,14.46,0
