t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
111.30,27.537,1.418,-2.964,0.191,0.007,-0.0,0.2,-23.1,12.544,0.036,1.418,AVOID,1,11.47,1
111.40,27.556,1.412,-2.964,0.206,0.008,-0.0,0.3,-23.1,12.524,0.036,1.412,AVOID,1,11.45,1
111.50,27.576,1.405,-2.963,0.222,0.008,-0.0,0.5,-23.2,12.503,0.037,1.405,AVOID,1,11.43,1
111.60,27.594,1.400,-2.963,0.236,0.009,-0.0,0.6,-23.3,12.485,0.037,1.400,AVOID,1,11.40,1
111.70,27.617,1.392,-2.962,0.253,0.009,-0.0,0.8,-23.4,12.461,0.038,1.392,AVOID,1,11.38,1
111.80,27.642,1.384,-2.961,0.267,0.009,-0.0,0.9,-23.5,12.435,0.039,1.384,AVOID,1,11.35,1
111.90,27.668,1.375,-2.961,0.280,0.007,-0.0,1.0,-23.7,12.408,0.039,1.375,AVOID,1,11.35,1
112.00,27.690,1.368,-2.961,0.290,0.006,-0.0,0.9,-23.8,12.386,0.039,1.368,AVOID,1,11.32,1
112.10,27.718,1.358,-2.961,0.301,0.003,-0.0,0.9,-24.0,12.357,0.039,1.358,AVOID,1,11.29,1
112.20,27.747,1.348,-2.961,0.312,0.001,0.0,0.7,-24.2,12.326,0.039,1.348,AVOID,1,11.26,1
112.30,27.778,1.338,-2.962,0.321,-0.002,0.0,0.6,-24.5,12.295,0.038,1.338,Z_CORRIDOR,1,11.23,0
112.40,27.808,1.328,-2.962,0.309,-0.008,0.0,0.3,-24.8,12.264,0.038,1.328,Z_CORRIDOR,1,11.26,0
112.50,27.831,1.320,-2.963,0.298,-0.012,0.0,-0.0,-25.0,12.241,0.037,1.320,Z_CORRIDOR,1,,0
112.60,27.859,1.311,-2.965,0.286,-0.018,0.0,-0.5,-25.3,12.212,0.035,1.311,Z_CORRIDOR,1,,0
112.70,27.886,1.302,-2.966,0.276,-0.022,0.0,-0.9,-25.6,12.184,0.034,1.302,Z_CORRIDOR,1,,0
112.80,27.912,1.294,-2.968,0.268,-0.024,0.0,-1.4,-25.9,12.157,0.032,1.294,Z_CORRIDOR,1,,0
112.90,27.932,1.288,-2.970,0.262,-0.025,0.0,-1.7,-26.2,12.136,0.030,1.288,Z_CORRIDOR,1,,0
113.00,27.957,1.280,-2.971,0.255,-0.025,0.0,-2.0,-26.5,12.110,0.029,1.280,Z_CORRIDOR,1,,0
113.10,27.982,1.272,-2.973,0.249,-0.024,0.0,-2.1,-26.8,12.085,0.027,1.272,Z_CORRIDOR,1,,0
113.20,28.006,1.265,-2.974,0.244,-0.022,0.0,-2.2,-27.0,12.061,0.026,1.265,Z_CORRIDOR,1,,0
113.30,28.029,1.258,-2.975,0.239,-0.018,-0.0,-2.1,-27.3,12.037,0.025,1.258,Z_CORRIDOR,1,,0
113.40,28.048,1.253,-2.976,0.235,-0.015,-0.0,-1.9,-27.5,12.018,0.024,1.253,AVOID,1,,1
113.50,28.071,1.246,-2.977,0.230,-0.011,-0.0,-1.6,-27.7,11.994,0.023,1.246,AVOID,1,,1
113.60,28.093,1.239,-2.977,0.225,-0.008,-0.0,-1.3,-28.0,11.972,0.023,1.239,AVOID,1,,1
113.70,28.115,1.233,-2.977,0.220,-0.005,-0.1,-0.9,-28.2,11.949,0.023,1.233,AVOID,1,,1
113.80,28.136,1.227,-2.977,0.215,-0.003,-0.1,-0.5,-28.4,11.927,0.023,1.227,AVOID,1,,1
113.90,28.153,1.222,-2.977,0.211,-0.002,-0.1,-0.2,-28.6,11.910,0.023,1.222,AVOID,1,,1
114.00,28.173,1.216,-2.977,0.205,-0.001,-0.0,0.1,-28.8,11.889,0.023,1.216,AVOID,1,,1
114.10,28.193,1.210,-2.978,0.199,-0.002,-0.0,0.3,-29.0,11.869,0.022,1.210,AVOID,1,,1
114.20,28.208,1.205,-2.978,0.195,-0.002,-0.0,0.4,-29.1,11.853,0.022,1.205,AVOID,1,,1
114.30,28.223,1.201,-2.978,0.191,-0.004,0.0,0.4,-29.2,11.838,0.022,1.201,AVOID,1,,1
114.40,28.242,1.195,-2.979,0.186,-0.006,0.1,0.4,-29.4,11.819,0.021,1.195,AVOID,1,,1
114.50,28.260,1.190,-2.980,0.181,-0.008,0.1,0.2,-29.5,11.800,0.020,1.190,AVOID,1,,1
114.60,28.278,1.185,-2.981,0.177,-0.010,0.1,0.0,-29.6,11.782,0.019,1.185,AVOID,1,,1
114.70,28.295,1.180,-2.982,0.174,-0.012,0.1,-0.3,-29.8,11.764,0.018,1.180,AVOID,1,,1
114.80,28.312,1.176,-2.983,0.171,-0.013,0.1,-0.5,-29.9,11.747,0.017,1.176,AVOID,1,,1
114.90,28.323,1.173,-2.983,0.170,-0.014,0.1,-0.7,-29.9,11.736,0.017,1.173,AVOID,1,,1
115.00,28.339,1.168,-2.985,0.169,-0.014,0.1,-0.9,-30.1,11.719,0.015,1.168,AVOID,1,,1
115.10,28.353,1.164,-2.986,0.168,-0.014,0.1,-1.1,-30.2,11.705,0.014,1.164,AVOID,1,,1
115.20,28.369,1.160,-2.987,0.167,-0.013,0.1,-1.3,-30.3,11.688,0.013,1.160,AVOID,1,,1
115.30,28.386,1.155,-2.987,0.166,-0.012,0.1,-1.3,-30.4,11.671,0.013,1.155,AVOID,1,,1
115.40,28.402,1.150,-2.988,0.165,-0.010,0.0,-1.3,-30.5,11.654,0.012,1.150,AVOID,1,,1
115.50,28.419,1.145,-2.989,0.165,-0.008,-0.0,-1.3,-30.5,11.638,0.011,1.145,AVOID,1,,1
115.60,28.435,1.141,-2.989,0.165,-0.006,-0.0,-1.1,-30.6,11.621,0.011,1.141,AVOID,1,,1
115.70,28.451,1.136,-2.989,0.166,-0.004,-0.1,-0.9,-30.6,11.604,0.011,1.136,AVOID,1,,1
115.80,28.468,1.130,-2.989,0.168,-0.002,-0.1,-0.7,-30.7,11.587,0.011,1.130,AVOID,1,,1
115.90,28.481,1.126,-2.989,0.171,-0.001,-0.1,-0.5,-30.7,11.574,0.011,1.126,AVOID,1,,1
116.00,28.498,1.121,-2.989,0.175,0.001,-0.1,-0.2,-30.8,11.556,0.011,1.121,AVOID,1,,1
116.10,28.515,1.115,-2.989,0.180,0.002,-0.1,0.1,-30.8,11.539,0.011,1.115,AVOID,1,,1
116.20,28.533,1.109,-2.989,0.187,0.003,-0.1,0.3,-30.9,11.520,0.011,1.109,AVOID,1,,1
116.30,28.552,1.102,-2.989,0.196,0.003,-0.0,0.5,-30.9,11.501,0.011,1.102,AVOID,1,,1
116.40,28.567,1.097,-2.989,0.204,0.003,-0.0,0.6,-31.0,11.486,0.011,1.097,AVOID,1,,1
116.50,28.587,1.089,-2.989,0.217,0.003,0.0,0.8,-31.1,11.465,0.011,1.089,AVOID,1,,1
116.60,28.608,1.081,-2.989,0.231,0.003,0.0,0.8,-31.2,11.443,0.011,1.081,AVOID,1,,1
116.70,28.631,1.072,-2.989,0.247,0.003,0.1,0.9,-31.3,11.420,0.011,1.072,AVOID,1,,1
116.80,28.655,1.062,-2.989,0.262,0.002,0.1,0.9,-31.4,11.395,0.011,1.062,AVOID,1,,1
116.90,28.675,1.054,-2.989,0.273,0.001,0.1,0.9,-31.5,11.374,0.011,1.054,AVOID,1,,1
117.00,28.701,1.043,-2.989,0.286,-0.000,0.1,0.8,-31.7,11.347,0.011,1.043,AVOID,1,,1
117.10,28.728,1.031,-2.990,0.298,-0.002,0.1,0.7,-31.9,11.319,0.010,1.031,AVOID,1,,1
117.20,28.756,1.019,-2.991,0.309,-0.004,0.0,0.5,-32.1,11.290,0.009,1.019,AVOID,1,,1
117.30,28.779,1.009,-2.991,0.317,-0.005,0.0,0.4,-32.3,11.266,0.009,1.009,AVOID,1,,1
117.40,28.809,0.995,-2.992,0.327,-0.007,0.0,0.2,-32.6,11.235,0.008,0.995,AVOID,1,,1
117.50,28.839,0.982,-2.993,0.320,-0.010,-0.0,-0.0,-32.8,11.204,0.007,0.982,APPROACH,1,,0
117.60,28.868,0.969,-2.994,0.306,-0.014,-0.0,-0.3,-33.1,11.174,0.006,0.969,APPROACH,1,,0
117.70,28.891,0.960,-2.995,0.296,-0.017,-0.1,-0.6,-33.3,11.151,0.005,0.960,APPROACH,1,,0
117.80,28.918,0.948,-2.997,0.285,-0.020,-0.1,-1.0,-33.7,11.123,0.003,0.948,APPROACH,1,,0
117.90,28.944,0.937,-2.998,0.277,-0.022,-0.0,-1.3,-34.0,11.096,0.002,0.937,APPROACH,1,,0
118.00,28.970,0.926,-3.000,0.269,-0.022,-0.0,-1.6,-34.3,11.069,0.000,0.926,APPROACH,1,,0
118.10,28.995,0.916,-3.001,0.262,-0.022,-0.0,-1.8,-34.7,11.043,-0.001,0.916,APPROACH,1,,0
118.20,29.020,0.906,-3.002,0.256,-0.020,0.0,-1.9,-35.0,11.018,-0.002,0.906,APPROACH,1,,0
118.30,29.039,0.898,-3.003,0.251,-0.018,0.0,-1.9,-35.3,10.998,-0.003,0.898,APPROACH,1,,0
118.40,29.063,0.889,-3.004,0.245,-0.015,0.1,-1.8,-35.6,10.973,-0.004,0.889,APPROACH,1,,0
118.50,29.086,0.880,-3.005,0.239,-0.012,0.1,-1.6,-36.0,10.949,-0.005,0.880,APPROACH,1,,0
118.60,29.109,0.871,-3.005,0.233,-0.009,0.1,-1.4,-36.3,10.926,-0.005,0.871,APPROACH,1,,0
118.70,29.127,0.864,-3.005,0.228,-0.006,0.1,-1.1,-36.5,10.908,-0.005,0.864,APPROACH,1,,0
118.80,29.148,0.856,-3.005,0.222,-0.004,0.0,-0.8,-36.9,10.885,-0.005,0.856,APPROACH,1,,0
118.90,29.170,0.848,-3.005,0.215,-0.002,0.0,-0.5,-37.2,10.863,-0.005,0.848,APPROACH,1,,0
119.00,29.191,0.840,-3.005,0.209,-0.001,0.0,-0.3,-37.5,10.842,-0.005,0.840,APPROACH,1,,0
119.10,29.207,0.834,-3.005,0.203,-0.001,-0.0,-0.1,-37.7,10.825,-0.005,0.834,APPROACH,1,,0
119.20,29.227,0.827,-3.005,0.197,-0.001,-0.0,0.0,-38.0,10.805,-0.005,0.827,APPROACH,1,,0
119.30,29.246,0.820,-3.005,0.190,-0.002,-0.0,0.1,-38.3,10.785,-0.005,0.820,APPROACH,1,,0
119.40,29.265,0.814,-3.006,0.184,-0.003,-0.0,0.1,-38.6,10.766,-0.006,0.814,APPROACH,1,,0
119.50,29.283,0.808,-3.006,0.179,-0.004,-0.0,-0.0,-38.8,10.748,-0.006,0.808,APPROACH,1,,0
119.60,29.300,0.802,-3.007,0.173,-0.006,-0.0,-0.2,-39.1,10.730,-0.007,0.802,APPROACH,1,,0
119.70,29.314,0.797,-3.007,0.170,-0.007,0.0,-0.3,-39.2,10.715,-0.007,0.797,APPROACH,1,,0
119.80,29.331,0.791,-3.008,0.166,-0.008,0.0,-0.5,-39.5,10.698,-0.008,0.791,APPROACH,1,,0
119.90,29.348,0.786,-3.008,0.162,-0.009,0.1,-0.7,-39.7,10.681,-0.008,0.786,APPROACH,1,,0
120.00,29.364,0.780,-3.009,0.159,-0.009,0.1,-0.9,-39.9,10.664,-0.009,0.780,APPROACH,1,,0
120.10,29.381,0.775,-3.010,0.157,-0.009,0.1,-1.1,-40.1,10.648,-0.010,0.775,APPROACH,1,,0
120.20,29.397,0.770,-3.010,0.155,-0.009,0.1,-1.2,-40.3,10.631,-0.010,0.770,APPROACH,1,,0
120.30,29.413,0.765,-3.011,0.153,-0.007,0.1,-1.2,-40.5,10.615,-0.011,0.765,APPROACH,1,,0
120.40,29.425,0.761,-3.011,0.152,-0.006,0.1,-1.2,-40.6,10.602,-0.011,0.761,APPROACH,1,,0
120.50,29.441,0.755,-3.011,0.150,-0.005,0.1,-1.2,-40.8,10.586,-0.011,0.755,APPROACH,1,,0
120.60,29.456,0.751,-3.011,0.148,-0.003,0.1,-1.1,-41.0,10.571,-0.011,0.751,APPROACH,1,,0
120.70,29.471,0.746,-3.011,0.146,-0.002,0.1,-0.9,-41.2,10.555,-0.011,0.746,APPROACH,1,,0
120.80,29.486,0.741,-3.011,0.143,-0.000,0.0,-0.7,-41.4,10.540,-0.011,0.741,APPROACH,1,,0
120.90,29.501,0.736,-3.011,0.141,0.001,-0.0,-0.6,-41.6,10.525,-0.011,0.736,APPROACH,1,,0
121.00,29.515,0.731,-3.011,0.138,0.001,-0.0,-0.4,-41.8,10.510,-0.011,0.731,APPROACH,1,,0
121.10,29.527,0.728,-3.011,0.136,0.002,-0.0,-0.3,-42.0,10.498,-0.011,0.728,APPROACH,1,,0
121.20,29.541,0.723,-3.010,0.133,0.001,-0.1,-0.2,-42.2,10.484,-0.010,0.723,APPROACH,1,,0
121.30,29.555,0.719,-3.010,0.130,0.001,-0.1,-0.1,-42.4,10.470,-0.010,0.719,APPROACH,1,,0
121.40,29.569,0.715,-3.010,0.131,0.001,-0.0,-0.0,-42.8,10.456,-0.010,0.715,APPROACH,1,,0
121.50,29.583,0.711,-3.010,0.130,0.000,-0.0,-0.0,-43.3,10.442,-0.010,0.711,APPROACH,1,,0
121.60,29.596,0.707,-3.010,0.128,-0.001,0.0,-0.1,-43.7,10.428,-0.010,0.707,APPROACH,1,,0
121.70,29.607,0.703,-3.010,0.126,-0.001,0.0,-0.1,-44.1,10.416,-0.010,0.703,APPROACH,1,,0
121.80,29.621,0.699,-3.010,0.125,-0.002,0.1,-0.2,-44.5,10.403,-0.010,0.699,APPROACH,1,,0
121.90,29.634,0.695,-3.010,0.124,-0.003,0.1,-0.4,-45.0,10.389,-0.010,0.695,APPROACH,1,,0
122.00,29.648,0.691,-3.011,0.124,-0.003,0.2,-0.5,-45.5,10.375,-0.011,0.691,APPROACH,1,,0
122.10,29.661,0.687,-3.011,0.123,-0.003,0.2,-0.6,-46.0,10.362,-0.011,0.687,APPROACH,1,,0
122.20,29.674,0.683,-3.011,0.123,-0.003,0.2,-0.7,-46.5,10.348,-0.011,0.683,APPROACH,1,,0
122.30,29.685,0.679,-3.011,0.123,-0.003,0.2,-0.8,-46.9,10.337,-0.011,0.679,APPROACH,1,,0
122.40,29.699,0.675,-3.011,0.124,-0.002,0.2,-0.8,-47.4,10.323,-0.011,0.675,APPROACH,1,,0
122.50,29.709,0.671,-3.011,0.124,-0.001,0.2,-0.8,-47.8,10.312,-0.011,0.671,APPROACH,1,,0
122.60,29.720,0.667,-3.011,0.124,-0.001,0.2,-0.8,-48.2,10.301,-0.011,0.667,APPROACH,1,,0
122.70,29.734,0.663,-3.011,0.125,0.000,0.1,-0.8,-48.8,10.288,-0.011,0.663,APPROACH,1,,0
122.80,29.747,0.658,-3.011,0.125,0.001,0.1,-0.7,-49.3,10.274,-0.011,0.658,APPROACH,1,,0
122.90,29.761,0.653,-3.010,0.126,0.002,0.0,-0.6,-49.9,10.260,-0.010,0.653,APPROACH,1,,0
123.00,29.774,0.648,-3.010,0.126,0.003,-0.0,-0.5,-50.5,10.246,-0.010,0.648,APPROACH,1,,0
123.10,29.785,0.644,-3.010,0.126,0.003,-0.0,-0.4,-50.9,10.235,-0.010,0.644,APPROACH,1,,0
123.20,29.799,0.638,-3.009,0.126,0.004,-0.0,-0.3,-51.5,10.221,-0.009,0.638,APPROACH,1,,0
123.30,29.812,0.633,-3.009,0.126,0.004,-0.1,-0.2,-52.2,10.208,-0.009,0.633,APPROACH,1,,0
123.40,29.826,0.627,-3.008,0.126,0.004,-0.0,-0.1,-52.8,10.194,-0.008,0.627,APPROACH,1,,0
123.50,29.839,0.622,-3.008,0.126,0.004,-0.0,-0.1,-53.4,10.180,-0.008,0.622,APPROACH,1,,0
123.60,29.852,0.616,-3.008,0.126,0.003,0.0,-0.1,-54.1,10.166,-0.008,0.616,APPROACH,1,,0
123.70,29.863,0.611,-3.007,0.126,0.003,0.0,-0.1,-54.7,10.155,-0.007,0.611,APPROACH,1,,0
123.80,29.876,0.605,-3.007,0.127,0.002,0.1,-0.1,-55.4,10.142,-0.007,0.605,APPROACH,1,,0
123.90,29.890,0.599,-3.007,0.127,0.002,0.1,-0.2,-56.1,10.128,-0.007,0.599,APPROACH,1,,0
124.00,29.903,0.593,-3.007,0.128,0.001,0.2,-0.3,-56.8,10.114,-0.007,0.593,APPROACH,1,,0
124.10,29.917,0.586,-3.006,0.129,0.001,0.2,-0.3,-57.5,10.100,-0.006,0.586,APPROACH,1,,0
124.20,29.930,0.579,-3.006,0.130,0.001,0.2,-0.4,-58.3,10.086,-0.006,0.579,APPROACH,1,,0
124.30,29.944,0.572,-3.006,0.132,0.001,0.2,-0.5,-59.1,10.072,-0.006,0.572,APPROACH,1,,0
124.40,29.958,0.565,-3.006,0.134,0.001,0.2,-0.5,-59.9,10.058,-0.006,0.565,APPROACH,1,,0
124.50,29.969,0.559,-3.006,0.136,0.001,0.2,-0.6,-60.5,10.047,-0.006,0.559,APPROACH,1,,0
124.60,29.983,0.551,-3.005,0.138,0.002,0.2,-0.6,-61.4,10.033,-0.005,0.551,APPROACH,1,,0
124.70,29.997,0.542,-3.005,0.140,0.002,0.2,-0.5,-62.2,10.018,-0.005,0.542,APPROACH,1,,0
124.80,30.011,0.534,-3.004,0.142,0.003,0.1,-0.5,-63.1,10.004,-0.004,0.534,APPROACH,1,,0
124.90,30.025,0.525,-3.004,0.145,0.004,0.1,-0.4,-64.0,9.989,-0.004,0.525,APPROACH,1,,0
125.00,30.036,0.517,-3.004,0.147,0.005,0.1,-0.4,-64.7,9.977,-0.004,0.517,APPROACH,1,,0
125.10,30.051,0.508,-3.003,0.150,0.005,0.0,-0.3,-65.7,9.962,-0.003,0.508,APPROACH,1,,0
125.20,30.065,0.497,-3.002,0.152,0.006,0.0,-0.2,-66.7,9.947,-0.002,0.497,APPROACH,1,,0
125.30,30.079,0.486,-3.002,0.173,0.008,-0.0,-0.1,-67.1,20.129,1.998,-0.010,NAV,2,,0
125.40,30.090,0.469,-3.001,0.214,0.012,-0.0,0.1,-65.1,20.138,1.999,-0.028,NAV,2,,0
125.50,30.102,0.449,-2.999,0.244,0.016,-0.1,0.5,-62.6,20.149,2.001,-0.049,NAV,2,,0
125.60,30.112,0.432,-2.998,0.265,0.018,-0.1,0.8,-60.7,20.160,2.002,-0.066,NAV,2,,0
125.70,30.127,0.408,-2.997,0.288,0.020,-0.1,1.1,-58.3,20.173,2.003,-0.091,NAV,2,,0
125.80,30.142,0.382,-2.995,0.307,0.020,-0.1,1.4,-55.9,20.188,2.005,-0.117,NAV,2,,0
125.90,30.159,0.356,-2.994,0.324,0.019,-0.1,1.6,-53.5,20.203,2.006,-0.145,NAV,2,,0
126.00,30.177,0.327,-2.993,0.338,0.017,-0.0,1.7,-51.2,20.219,2.007,-0.174,NAV,2,,0
126.10,30.196,0.298,-2.993,0.350,0.013,-0.0,1.6,-48.9,20.235,2.007,-0.205,NAV,2,,0
126.20,30.212,0.275,-2.993,0.359,0.008,-0.1,1.5,-47.2,20.248,2.007,-0.231,NAV,2,,0
126.30,30.233,0.244,-2.993,0.369,0.002,-0.1,1.2,-44.9,20.265,2.007,-0.264,NAV,2,,0
126.40,30.255,0.213,-2.994,0.378,-0.005,-0.2,0.9,-42.7,20.281,2.006,-0.299,NAV,2,,0
126.50,30.278,0.181,-2.996,0.387,-0.012,-0.3,0.5,-40.5,20.298,2.004,-0.334,NAV,2,,0
126.60,30.302,0.149,-2.997,0.394,-0.019,-0.4,0.1,-38.4,20.315,2.003,-0.371,NAV,2,,0
126.70,30.322,0.123,-2.999,0.400,-0.024,-0.5,-0.1,-36.7,20.329,2.001,-0.401,NAV,2,,0
126.80,30.348,0.090,-3.001,0.406,-0.029,-0.6,-0.4,-34.6,20.345,1.999,-0.440,NAV,2,,0
126.90,30.375,0.056,-3.004,0.410,-0.033,-0.7,-0.6,-32.5,20.362,1.996,-0.480,NAV,2,,0
127.00,30.403,0.022,-3.007,0.414,-0.035,-0.7,-0.7,-30.4,20.379,1.993,-0.521,NAV,2,,0
127.10,30.431,-0.012,-3.010,0.417,-0.036,-0.7,-0.7,-28.4,20.395,1.990,-0.563,NAV,2,,0
127.20,30.455,-0.039,-3.012,0.418,-0.035,-0.7,-0.7,-26.8,20.409,1.988,-0.596,NAV,2,,0
127.30,30.485,-0.073,-3.015,0.418,-0.034,-0.6,-0.5,-24.7,20.425,1.985,-0.639,NAV,2,,0
127.40,30.516,-0.107,-3.018,0.418,-0.033,-0.4,-0.3,-22.8,20.440,1.982,-0.683,NAV,2,,0
127.50,30.547,-0.140,-3.020,0.417,-0.031,-0.3,-0.0,-20.8,20.455,1.980,-0.727,NAV,2,,0
127.60,30.580,-0.173,-3.023,0.414,-0.029,-0.1,0.2,-18.9,20.470,1.977,-0.771,NAV,2,,0
127.70,30.612,-0.206,-3.027,0.412,-0.028,0.0,0.4,-17.0,20.484,1.973,-0.816,NAV,2,,0
127.80,30.646,-0.238,-3.030,0.408,-0.029,0.1,0.6,-15.1,20.497,1.970,-0.861,NAV,2,,0
127.90,30.680,-0.269,-3.033,0.404,-0.030,0.2,0.8,-13.2,20.509,1.967,-0.906,NAV,2,,0
128.00,30.714,-0.300,-3.037,0.393,-0.033,0.2,0.8,-11.4,20.521,1.963,-0.951,AVOID,2,8.57,1
128.10,30.747,-0.328,-3.041,0.370,-0.040,0.1,0.7,-10.5,20.531,1.959,-0.993,AVOID,2,8.60,1
128.20,30.773,-0.349,-3.045,0.354,-0.045,0.1,0.5,-10.0,20.538,1.955,-1.026,AVOID,2,8.60,1
128.30,30.803,-0.374,-3.050,0.337,-0.053,-0.1,0.2,-9.6,20.547,1.950,-1.065,AVOID,2,8.59,1
128.40,30.832,-0.399,-3.056,0.322,-0.059,-0.2,-0.2,-9.2,20.556,1.944,-1.102,AVOID,2,8.58,1
128.50,30.861,-0.423,-3.062,0.311,-0.065,-0.3,-0.6,-8.9,20.565,1.938,-1.139,AVOID,2,8.57,1
128.60,30.888,-0.446,-3.068,0.301,-0.069,-0.5,-1.0,-8.6,20.574,1.932,-1.174,AVOID,2,8.52,1
128.70,30.915,-0.469,-3.074,0.292,-0.071,-0.5,-1.4,-8.2,20.582,1.926,-1.208,AVOID,2,8.42,1
128.80,30.936,-0.486,-3.079,0.286,-0.072,-0.6,-1.5,-8.0,20.589,1.921,-1.235,AVOID,2,8.36,1
128.90,30.961,-0.508,-3.085,0.279,-0.071,-0.6,-1.7,-7.7,20.597,1.915,-1.269,AVOID,2,8.35,1
129.00,30.987,-0.530,-3.091,0.273,-0.068,-0.5,-1.7,-7.3,20.606,1.909,-1.301,AVOID,2,8.33,1
129.10,31.011,-0.551,-3.097,0.267,-0.065,-0.4,-1.6,-7.0,20.614,1.903,-1.333,AVOID,2,8.32,1
129.20,31.036,-0.571,-3.102,0.261,-0.061,-0.2,-1.4,-6.8,20.622,1.898,-1.364,AVOID,2,8.31,1
129.30,31.059,-0.591,-3.108,0.256,-0.057,-0.1,-1.1,-6.5,20.629,1.892,-1.395,AVOID,2,8.30,1
129.40,31.078,-0.607,-3.112,0.251,-0.054,0.0,-0.8,-6.3,20.635,1.888,-1.419,AVOID,2,8.30,1
129.50,31.101,-0.626,-3.117,0.244,-0.051,0.2,-0.5,-6.0,20.643,1.883,-1.448,AVOID,2,8.28,1
129.60,31.123,-0.645,-3.122,0.238,-0.048,0.3,-0.2,-5.7,20.650,1.878,-1.477,AVOID,2,8.27,1
129.70,31.145,-0.663,-3.126,0.231,-0.047,0.3,0.1,-5.4,20.657,1.874,-1.504,AVOID,2,8.26,1
129.80,31.166,-0.680,-3.131,0.224,-0.047,0.4,0.3,-5.1,20.664,1.869,-1.532,AVOID,2,8.25,1
129.90,31.187,-0.697,-3.136,0.218,-0.048,0.3,0.5,-4.9,20.670,1.864,-1.558,AVOID,2,8.24,1
130.00,31.195,-0.704,-3.138,0.215,-0.049,0.3,0.5,-4.8,20.673,1.862,-1.568,AVOID,2,8.23,1
130.10,31.215,-0.720,-3.144,0.209,-0.051,0.2,0.5,-4.5,20.679,1.856,-1.594,AVOID,2,8.23,1
130.20,31.234,-0.736,-3.149,0.203,-0.053,0.1,0.4,-4.2,20.685,1.851,-1.618,AVOID,2,8.22,1
130.30,31.253,-0.752,-3.155,0.197,-0.056,-0.0,0.3,-3.9,20.692,1.845,-1.642,AVOID,2,8.22,1
130.40,31.271,-0.767,-3.160,0.192,-0.058,-0.1,0.0,-3.6,20.698,1.840,-1.666,AVOID,2,8.22,1
130.50,31.290,-0.782,-3.166,0.188,-0.060,-0.3,-0.2,-3.3,20.704,1.834,-1.689,AVOID,2,8.22,1
130.60,31.304,-0.794,-3.171,0.186,-0.061,-0.3,-0.4,-3.1,20.708,1.829,-1.707,AVOID,2,8.21,1
130.70,31.322,-0.808,-3.177,0.183,-0.062,-0.4,-0.6,-2.8,20.714,1.823,-1.730,AVOID,2,8.21,1
130.80,31.339,-0.823,-3.183,0.180,-0.062,-0.4,-0.8,-2.5,20.720,1.817,-1.752,AVOID,2,8.21,1
130.90,31.357,-0.837,-3.189,0.178,-0.062,-0.4,-1.0,-2.2,20.725,1.811,-1.775,AVOID,2,8.21,1
131.00,31.374,-0.851,-3.194,0.176,-0.060,-0.3,-1.0,-2.0,20.731,1.806,-1.796,AVOID,2,8.21,1
131.10,31.391,-0.864,-3.200,0.175,-0.058,-0.3,-1.1,-1.8,20.736,1.800,-1.818,AVOID,2,8.21,1
131.20,31.405,-0.875,-3.204,0.176,-0.057,-0.2,-1.0,-1.7,20.740,1.796,-1.835,AVOID,2,8.21,1
131.30,31.422,-0.888,-3.209,0.177,-0.054,-0.0,-0.9,-1.6,20.744,1.791,-1.857,AVOID,2,8.20,1
131.40,31.440,-0.901,-3.214,0.180,-0.051,0.1,-0.7,-1.5,20.749,1.786,-1.878,AVOID,2,8.18,1
131.50,31.458,-0.913,-3.219,0.184,-0.048,0.2,-0.5,-1.5,20.753,1.781,-1.900,AVOID,2,8.16,1
131.60,31.472,-0.923,-3.223,0.188,-0.047,0.3,-0.3,-1.5,20.755,1.777,-1.918,AVOID,2,8.14,1
131.70,31.491,-0.934,-3.227,0.194,-0.045,0.3,0.0,-1.5,20.758,1.773,-1.940,AVOID,2,8.12,1
131.80,31.511,-0.946,-3.232,0.202,-0.043,0.4,0.3,-1.5,20.761,1.768,-1.962,AVOID,2,8.10,1
131.90,31.531,-0.957,-3.236,0.211,-0.042,0.3,0.6,-1.4,20.763,1.764,-1.986,AVOID,2,8.08,1
132.00,31.552,-0.969,-3.241,0.222,-0.041,0.3,0.8,-1.4,20.765,1.759,-2.010,AVOID,2,8.06,1
132.10,31.570,-0.977,-3.244,0.232,-0.041,0.2,1.0,-1.3,20.765,1.756,-2.030,AVOID,2,8.03,1
132.20,31.594,-0.988,-3.249,0.247,-0.042,0.1,1.1,-1.3,20.766,1.751,-2.056,AVOID,2,8.01,1
132.30,31.619,-0.999,-3.254,0.261,-0.043,0.0,1.3,-1.2,20.765,1.746,-2.083,AVOID,2,7.99,1
132.40,31.646,-1.010,-3.259,0.275,-0.044,-0.1,1.3,-1.0,20.765,1.741,-2.111,AVOID,2,7.97,1
132.50,31.674,-1.021,-3.264,0.287,-0.047,-0.2,1.3,-0.9,20.763,1.736,-2.141,AVOID,2,7.95,1
132.60,31.697,-1.029,-3.268,0.295,-0.049,-0.2,1.3,-0.8,20.762,1.732,-2.165,AVOID,2,7.93,1
132.70,31.727,-1.040,-3.274,0.306,-0.052,-0.3,1.1,-0.6,20.759,1.726,-2.196,AVOID,2,7.91,1
132.80,31.758,-1.050,-3.280,0.315,-0.056,-0.3,1.0,-0.4,20.757,1.720,-2.228,AVOID,2,7.89,1
132.90,31.789,-1.061,-3.286,0.324,-0.059,-0.2,0.8,-0.2,20.754,1.714,-2.261,AVOID,2,7.86,1
