t,x,y,z,vx,vz,roll_deg,pitch_deg,yaw_deg,dist2d,z_err,cross_track,phase,wp,sonar_min,avoid
175.00,22.841,0.910,-32.719,0.420,-0.657,-0.1,6.4,-0.3,17.183,-29.719,0.910,NAV,1,,0
175.10,22.875,0.910,-32.789,0.418,-0.657,-0.1,6.4,-0.2,17.149,-29.789,0.910,NAV,1,,0
175.20,22.909,0.910,-32.859,0.417,-0.657,-0.1,6.4,-0.2,17.115,-29.859,0.910,NAV,1,,0
175.30,22.943,0.911,-32.929,0.416,-0.657,-0.1,6.4,-0.2,17.081,-29.929,0.911,NAV,1,,0
175.40,22.971,0.911,-32.985,0.415,-0.657,-0.1,6.3,-0.2,17.054,-29.985,0.911,NAV,1,,0
175.50,23.005,0.911,-33.055,0.414,-0.657,-0.1,6.3,-0.2,17.020,-30.055,0.911,NAV,1,,0
175.60,23.039,0.911,-33.124,0.413,-0.657,-0.1,6.3,-0.2,16.986,-30.124,0.911,NAV,1,,0
175.70,23.072,0.911,-33.194,0.412,-0.657,-0.1,6.3,-0.2,16.952,-30.194,0.911,NAV,1,,0
175.80,23.099,0.912,-33.250,0.411,-0.658,-0.1,6.3,-0.2,16.925,-30.250,0.912,NAV,1,,0
175.90,23.133,0.912,-33.320,0.410,-0.658,-0.1,6.3,-0.3,16.892,-30.320,0.912,NAV,1,,0
176.00,23.167,0.912,-33.390,0.409,-0.658,-0.1,6.3,-0.3,16.858,-30.390,0.912,NAV,1,,0
176.10,23.193,0.912,-33.446,0.408,-0.658,-0.1,6.2,-0.3,16.831,-30.446,0.912,NAV,1,,0
176.20,23.227,0.912,-33.516,0.407,-0.658,-0.1,6.2,-0.3,16.798,-30.516,0.912,NAV,1,,0
176.30,23.260,0.913,-33.585,0.406,-0.658,-0.1,6.2,-0.3,16.765,-30.585,0.913,NAV,1,,0
176.40,23.293,0.913,-33.655,0.405,-0.658,-0.0,6.2,-0.3,16.732,-30.655,0.913,NAV,1,,0
176.50,23.326,0.913,-33.725,0.404,-0.658,-0.0,6.2,-0.3,16.699,-30.725,0.913,NAV,1,,0
176.60,23.353,0.913,-33.781,0.404,-0.658,-0.0,6.2,-0.3,16.672,-30.781,0.913,NAV,1,,0
176.70,23.386,0.913,-33.851,0.403,-0.659,-0.0,6.2,-0.3,16.639,-30.851,0.913,NAV,1,,0
176.80,23.412,0.914,-33.907,0.402,-0.659,-0.0,6.2,-0.3,16.613,-30.907,0.914,NAV,1,,0
176.90,23.445,0.914,-33.976,0.401,-0.659,-0.1,6.1,-0.2,16.580,-30.976,0.914,NAV,1,,0
177.00,23.471,0.914,-34.032,0.400,-0.659,-0.1,6.1,-0.2,16.554,-31.032,0.914,NAV,1,,0
177.10,23.504,0.914,-34.102,0.399,-0.659,-0.1,6.1,-0.2,16.521,-31.102,0.914,NAV,1,,0
177.20,23.523,0.914,-34.144,0.398,-0.659,-0.1,6.1,-0.2,16.502,-31.144,0.914,NAV,1,,0
177.30,23.556,0.915,-34.214,0.397,-0.659,-0.1,6.1,-0.2,16.469,-31.214,0.915,NAV,1,,0
177.40,23.582,0.915,-34.269,0.397,-0.659,-0.1,6.1,-0.2,16.443,-31.269,0.915,NAV,1,,0
177.50,23.614,0.915,-34.339,0.396,-0.659,-0.1,6.1,-0.2,16.411,-31.339,0.915,NAV,1,,0
177.60,23.647,0.915,-34.409,0.395,-0.660,-0.1,6.1,-0.2,16.379,-31.409,0.915,NAV,1,,0
177.70,23.673,0.915,-34.465,0.394,-0.660,-0.1,6.0,-0.2,16.353,-31.465,0.915,NAV,1,,0
177.80,23.705,0.916,-34.534,0.393,-0.660,-0.1,6.0,-0.2,16.321,-31.534,0.916,NAV,1,,0
177.90,23.737,0.916,-34.604,0.392,-0.660,-0.1,6.0,-0.3,16.289,-31.604,0.916,NAV,1,,0
178.00,23.762,0.916,-34.660,0.391,-0.660,-0.1,6.0,-0.3,16.263,-31.660,0.916,NAV,1,,0
178.10,23.794,0.916,-34.730,0.390,-0.660,-0.1,6.0,-0.3,16.231,-31.730,0.916,NAV,1,,0
178.20,23.826,0.917,-34.799,0.390,-0.660,-0.1,6.0,-0.3,16.200,-31.799,0.917,NAV,1,,0
178.30,23.858,0.917,-34.869,0.389,-0.660,-0.1,6.0,-0.3,16.168,-31.869,0.917,NAV,1,,0
178.40,23.884,0.917,-34.925,0.388,-0.660,-0.0,6.0,-0.3,16.143,-31.925,0.917,NAV,1,,0
178.50,23.915,0.918,-34.995,0.387,-0.661,-0.0,6.0,-0.3,16.111,-31.995,0.918,NAV,1,,0
178.60,23.947,0.918,-35.064,0.386,-0.661,-0.1,5.9,-0.3,16.079,-32.064,0.918,NAV,1,,0
178.70,23.972,0.918,-35.120,0.385,-0.661,-0.1,5.9,-0.3,16.054,-32.120,0.918,NAV,1,,0
178.80,24.003,0.918,-35.190,0.385,-0.661,-0.1,5.9,-0.3,16.023,-32.190,0.918,NAV,1,,0
178.90,24.029,0.919,-35.246,0.384,-0.661,-0.1,5.9,-0.3,15.998,-32.246,0.919,NAV,1,,0
179.00,24.060,0.919,-35.315,0.383,-0.661,-0.1,5.9,-0.3,15.967,-32.315,0.919,NAV,1,,0
179.10,24.091,0.919,-35.385,0.382,-0.661,-0.1,5.9,-0.3,15.935,-32.385,0.919,NAV,1,,0
179.20,24.122,0.919,-35.455,0.381,-0.661,-0.1,5.9,-0.2,15.904,-32.455,0.919,NAV,1,,0
179.30,24.147,0.920,-35.511,0.381,-0.662,-0.1,5.9,-0.3,15.879,-32.511,0.920,NAV,1,,0
179.40,24.172,0.920,-35.566,0.380,-0.662,-0.1,5.9,-0.3,15.855,-32.566,0.920,NAV,1,,0
179.50,24.197,0.920,-35.622,0.379,-0.662,-0.1,5.8,-0.3,15.830,-32.622,0.920,NAV,1,,0
179.60,24.228,0.920,-35.692,0.378,-0.662,-0.1,5.8,-0.3,15.799,-32.692,0.920,NAV,1,,0
179.70,24.259,0.921,-35.761,0.377,-0.662,-0.1,5.8,-0.3,15.768,-32.761,0.921,NAV,1,,0
179.80,24.283,0.921,-35.817,0.377,-0.662,-0.1,5.8,-0.3,15.744,-32.817,0.921,NAV,1,,0
179.90,24.314,0.921,-35.887,0.376,-0.662,-0.1,5.8,-0.4,15.713,-32.887,0.921,NAV,1,,0
180.00,24.345,0.921,-35.957,0.375,-0.662,-0.1,5.8,-0.4,15.682,-32.957,0.921,NAV,1,,0
180.10,24.375,0.922,-36.026,0.374,-0.663,-0.1,5.8,-0.5,15.652,-33.026,0.922,NAV,1,,0
180.20,24.406,0.922,-36.096,0.374,-0.663,-0.1,5.8,-0.5,15.621,-33.096,0.922,NAV,1,,0
180.30,24.430,0.922,-36.152,0.373,-0.663,-0.1,5.8,-0.5,15.597,-33.152,0.922,NAV,1,,0
180.40,24.461,0.923,-36.221,0.372,-0.663,-0.1,5.7,-0.5,15.567,-33.221,0.923,NAV,1,,0
180.50,24.491,0.923,-36.291,0.371,-0.663,-0.1,5.7,-0.6,15.536,-33.291,0.923,NAV,1,,0
180.60,24.521,0.924,-36.361,0.370,-0.663,-0.1,5.7,-0.6,15.506,-33.361,0.924,NAV,1,,0
180.70,24.546,0.924,-36.417,0.370,-0.663,-0.1,5.7,-0.6,15.482,-33.417,0.924,NAV,1,,0
180.80,24.576,0.924,-36.486,0.369,-0.663,-0.1,5.7,-0.6,15.452,-33.486,0.924,NAV,1,,0
180.90,24.606,0.925,-36.556,0.368,-0.664,-0.2,5.7,-0.7,15.422,-33.556,0.925,NAV,1,,0
181.00,24.630,0.925,-36.612,0.368,-0.664,-0.2,5.7,-0.7,15.398,-33.612,0.925,NAV,1,,0
181.10,24.660,0.925,-36.681,0.367,-0.664,-0.2,5.7,-0.8,15.368,-33.681,0.925,NAV,1,,0
181.20,24.690,0.926,-36.751,0.366,-0.664,-0.2,5.7,-0.9,15.338,-33.751,0.926,NAV,1,,0
181.30,24.720,0.926,-36.821,0.365,-0.664,-0.2,5.7,-0.9,15.308,-33.821,0.926,NAV,1,,0
181.40,24.743,0.927,-36.876,0.365,-0.664,-0.2,5.6,-1.0,15.285,-33.876,0.927,NAV,1,,0
181.50,24.767,0.927,-36.932,0.364,-0.664,-0.2,5.6,-1.1,15.261,-33.932,0.927,NAV,1,,0
181.60,24.797,0.928,-37.002,0.363,-0.664,-0.2,5.6,-1.2,15.231,-34.002,0.928,NAV,1,,0
181.70,24.827,0.928,-37.072,0.363,-0.665,-0.2,5.6,-1.3,15.202,-34.072,0.928,NAV,1,,0
181.80,24.850,0.929,-37.127,0.362,-0.665,-0.2,5.6,-1.3,15.178,-34.127,0.929,NAV,1,,0
181.90,24.880,0.929,-37.197,0.361,-0.665,-0.2,5.6,-1.4,15.149,-34.197,0.929,NAV,1,,0
182.00,24.909,0.930,-37.267,0.361,-0.665,-0.2,5.6,-1.5,15.119,-34.267,0.930,NAV,1,,0
182.10,24.939,0.930,-37.336,0.360,-0.665,-0.2,5.6,-1.6,15.090,-34.336,0.930,NAV,1,,0
182.20,24.968,0.931,-37.406,0.359,-0.665,-0.2,5.6,-1.7,15.061,-34.406,0.931,NAV,1,,0
182.30,24.991,0.931,-37.462,0.359,-0.665,-0.2,5.6,-1.8,15.037,-34.462,0.931,NAV,1,,0
182.40,25.021,0.932,-37.532,0.358,-0.666,-0.2,5.6,-1.9,15.008,-34.532,0.932,NAV,1,,0
182.50,25.044,0.932,-37.587,0.357,-0.666,-0.2,5.5,-2.0,14.985,-34.587,0.932,NAV,1,,0
182.60,25.073,0.933,-37.657,0.357,-0.666,-0.2,5.5,-2.1,14.956,-34.657,0.933,NAV,1,,0
182.70,25.102,0.933,-37.727,0.356,-0.666,-0.2,5.5,-2.1,14.927,-34.727,0.933,NAV,1,,0
182.80,25.131,0.934,-37.797,0.355,-0.666,-0.3,5.5,-2.2,14.898,-34.797,0.934,NAV,1,,0
182.90,25.154,0.934,-37.852,0.355,-0.666,-0.3,5.5,-2.3,14.875,-34.852,0.934,NAV,1,,0
183.00,25.183,0.935,-37.922,0.354,-0.666,-0.3,5.5,-2.4,14.846,-34.922,0.935,NAV,1,,0
183.10,25.212,0.935,-37.992,0.353,-0.666,-0.3,5.5,-2.6,14.817,-34.992,0.935,NAV,1,,0
183.20,25.241,0.936,-38.062,0.353,-0.667,-0.3,5.5,-2.7,14.789,-35.062,0.936,NAV,1,,0
183.30,25.270,0.936,-38.131,0.352,-0.667,-0.3,5.5,-2.8,14.760,-35.131,0.936,NAV,1,,0
183.40,25.293,0.937,-38.187,0.351,-0.667,-0.3,5.5,-2.9,14.737,-35.187,0.937,NAV,1,,0
183.50,25.310,0.937,-38.229,0.351,-0.667,-0.3,5.5,-3.0,14.720,-35.229,0.937,NAV,1,,0
183.60,25.333,0.937,-38.285,0.351,-0.667,-0.3,5.5,-3.1,14.697,-35.285,0.937,NAV,1,,0
183.70,25.361,0.938,-38.354,0.350,-0.667,-0.3,5.4,-3.2,14.669,-35.354,0.938,NAV,1,,0
183.80,25.390,0.939,-38.424,0.349,-0.667,-0.3,5.4,-3.4,14.640,-35.424,0.939,NAV,1,,0
183.90,25.419,0.939,-38.494,0.349,-0.667,-0.3,5.4,-3.5,14.612,-35.494,0.939,NAV,1,,0
184.00,25.441,0.939,-38.550,0.348,-0.668,-0.3,5.4,-3.6,14.589,-35.550,0.939,NAV,1,,0
184.10,25.470,0.940,-38.620,0.348,-0.668,-0.3,5.4,-3.8,14.561,-35.620,0.940,NAV,1,,0
184.20,25.498,0.940,-38.689,0.347,-0.668,-0.3,5.4,-3.9,14.532,-35.689,0.940,NAV,1,,0
184.30,25.521,0.941,-38.745,0.346,-0.668,-0.3,5.4,-4.0,14.510,-35.745,0.941,NAV,1,,0
184.40,25.549,0.941,-38.815,0.346,-0.668,-0.3,5.4,-4.1,14.482,-35.815,0.941,NAV,1,,0
184.50,25.577,0.942,-38.885,0.345,-0.668,-0.3,5.4,-4.2,14.454,-35.885,0.942,NAV,1,,0
184.60,25.600,0.942,-38.940,0.345,-0.668,-0.3,5.4,-4.3,14.431,-35.940,0.942,NAV,1,,0
184.70,25.628,0.943,-39.010,0.344,-0.668,-0.4,5.4,-4.5,14.403,-36.010,0.943,NAV,1,,0
184.80,25.650,0.943,-39.066,0.344,-0.669,-0.4,5.4,-4.6,14.381,-36.066,0.943,NAV,1,,0
184.90,25.678,0.944,-39.136,0.343,-0.669,-0.4,5.4,-4.7,14.353,-36.136,0.944,NAV,1,,0
185.00,25.701,0.944,-39.192,0.343,-0.669,-0.4,5.3,-4.9,14.330,-36.192,0.944,NAV,1,,0
185.10,25.723,0.944,-39.248,0.342,-0.669,-0.4,5.3,-5.0,14.308,-36.248,0.944,NAV,1,,0
185.20,25.751,0.945,-39.317,0.341,-0.669,-0.4,5.3,-5.2,14.280,-36.317,0.945,NAV,1,,0
185.30,25.779,0.945,-39.387,0.341,-0.669,-0.4,5.3,-5.3,14.252,-36.387,0.945,NAV,1,,0
185.40,25.807,0.945,-39.457,0.340,-0.669,-0.4,5.3,-5.5,14.225,-36.457,0.945,NAV,1,,0
185.50,25.835,0.946,-39.527,0.340,-0.670,-0.4,5.3,-5.7,14.197,-36.527,0.946,NAV,1,,0
185.60,25.857,0.946,-39.583,0.339,-0.670,-0.4,5.3,-5.8,14.175,-36.583,0.946,NAV,1,,0
185.70,25.885,0.946,-39.653,0.339,-0.670,-0.4,5.3,-6.0,14.147,-36.653,0.946,NAV,1,,0
185.80,25.912,0.947,-39.722,0.338,-0.670,-0.4,5.3,-6.2,14.119,-36.722,0.947,NAV,1,,0
185.90,25.934,0.947,-39.778,0.338,-0.670,-0.4,5.3,-6.3,14.097,-36.778,0.947,NAV,1,,0
186.00,25.962,0.947,-39.848,0.337,-0.670,-0.4,5.3,-6.5,14.070,-36.848,0.947,NAV,1,,0
186.10,25.984,0.947,-39.904,0.337,-0.670,-0.4,5.3,-6.6,14.048,-36.904,0.947,NAV,1,,0
186.20,26.012,0.947,-39.974,0.336,-0.670,-0.4,5.3,-6.8,14.020,-36.974,0.947,NAV,1,,0
186.30,26.039,0.948,-40.044,0.336,-0.670,-0.4,5.3,-6.9,13.993,-37.044,0.948,NAV,1,,0
186.40,26.061,0.948,-40.100,0.335,-0.671,-0.4,5.3,-7.1,13.971,-37.100,0.948,NAV,1,,0
186.50,26.089,0.948,-40.170,0.335,-0.671,-0.5,5.2,-7.2,13.944,-37.170,0.948,NAV,1,,0
186.60,26.111,0.948,-40.225,0.334,-0.671,-0.5,5.2,-7.4,13.922,-37.225,0.948,NAV,1,,0
186.70,26.138,0.948,-40.295,0.334,-0.671,-0.5,5.2,-7.6,13.894,-37.295,0.948,NAV,1,,0
186.80,26.165,0.948,-40.365,0.334,-0.671,-0.5,5.2,-7.8,13.867,-37.365,0.948,NAV,1,,0
186.90,26.193,0.948,-40.435,0.333,-0.671,-0.5,5.2,-8.0,13.840,-37.435,0.948,NAV,1,,0
187.00,26.220,0.948,-40.505,0.333,-0.671,-0.5,5.2,-8.2,13.812,-37.505,0.948,NAV,1,,0
187.10,26.242,0.948,-40.561,0.333,-0.671,-0.5,5.2,-8.3,13.791,-37.561,0.948,NAV,1,,0
187.20,26.269,0.948,-40.631,0.333,-0.671,-0.5,5.2,-8.5,13.763,-37.631,0.948,NAV,1,,0
187.30,26.297,0.948,-40.701,0.332,-0.671,-0.5,5.2,-8.7,13.736,-37.701,0.948,NAV,1,,0
187.40,26.324,0.948,-40.771,0.332,-0.671,-0.5,5.2,-8.9,13.709,-37.771,0.948,NAV,1,,0
187.50,26.346,0.948,-40.827,0.332,-0.671,-0.5,5.2,-9.1,13.687,-37.827,0.948,NAV,1,,0
187.60,26.373,0.947,-40.896,0.332,-0.671,-0.5,5.2,-9.3,13.660,-37.896,0.947,NAV,1,,0
187.70,26.400,0.947,-40.966,0.332,-0.671,-0.5,5.2,-9.5,13.633,-37.966,0.947,NAV,1,,0
187.80,26.427,0.947,-41.036,0.332,-0.671,-0.5,5.2,-9.7,13.606,-38.036,0.947,NAV,1,,0
187.90,26.449,0.947,-41.092,0.332,-0.671,-0.5,5.2,-9.9,13.584,-38.092,0.947,NAV,1,,0
188.00,26.476,0.946,-41.162,0.331,-0.671,-0.5,5.2,-10.1,13.557,-38.162,0.946,NAV,1,,0
188.10,26.504,0.946,-41.232,0.331,-0.671,-0.5,5.2,-10.3,13.529,-38.232,0.946,NAV,1,,0
188.20,26.531,0.945,-41.302,0.331,-0.671,-0.5,5.2,-10.5,13.502,-38.302,0.945,NAV,1,,0
188.30,26.553,0.945,-41.358,0.331,-0.672,-0.5,5.2,-10.7,13.480,-38.358,0.945,NAV,1,,0
188.40,26.580,0.944,-41.428,0.331,-0.672,-0.6,5.2,-10.9,13.453,-38.428,0.944,NAV,1,,0
188.50,26.607,0.944,-41.498,0.331,-0.672,-0.6,5.2,-11.1,13.426,-38.498,0.944,NAV,1,,0
188.60,26.634,0.943,-41.568,0.331,-0.672,-0.6,5.2,-11.3,13.399,-38.568,0.943,NAV,1,,0
188.70,26.656,0.942,-41.624,0.331,-0.672,-0.6,5.2,-11.5,13.377,-38.624,0.942,NAV,1,,0
188.80,26.683,0.942,-41.694,0.331,-0.672,-0.6,5.2,-11.7,13.350,-38.694,0.942,NAV,1,,0
188.90,26.711,0.941,-41.764,0.331,-0.672,-0.6,5.2,-12.0,13.323,-38.764,0.941,NAV,1,,0
189.00,26.732,0.940,-41.820,0.331,-0.672,-0.6,5.2,-12.2,13.301,-38.820,0.940,NAV,1,,0
189.10,26.760,0.939,-41.889,0.330,-0.672,-0.6,5.2,-12.4,13.274,-38.889,0.939,NAV,1,,0
189.20,26.781,0.938,-41.945,0.330,-0.672,-0.6,5.2,-12.6,13.252,-38.945,0.938,NAV,1,,0
189.30,26.809,0.937,-42.015,0.330,-0.672,-0.6,5.2,-12.8,13.225,-39.015,0.937,NAV,1,,0
189.40,26.836,0.936,-42.085,0.330,-0.672,-0.6,5.2,-13.1,13.197,-39.085,0.936,NAV,1,,0
189.50,26.858,0.935,-42.141,0.330,-0.672,-0.6,5.2,-13.3,13.176,-39.141,0.935,NAV,1,,0
189.60,26.885,0.934,-42.211,0.330,-0.672,-0.6,5.2,-13.5,13.148,-39.211,0.934,NAV,1,,0
189.70,26.907,0.933,-42.267,0.330,-0.672,-0.6,5.2,-13.7,13.126,-39.267,0.933,NAV,1,,0
189.80,26.934,0.932,-42.337,0.330,-0.672,-0.6,5.2,-14.0,13.099,-39.337,0.932,NAV,1,,0
189.90,26.961,0.930,-42.407,0.330,-0.672,-0.6,5.2,-14.3,13.072,-39.407,0.930,NAV,1,,0
190.00,26.983,0.929,-42.463,0.330,-0.672,-0.6,5.2,-14.5,13.050,-39.463,0.929,NAV,1,,0
190.10,27.010,0.928,-42.533,0.330,-0.672,-0.6,5.2,-14.7,13.023,-39.533,0.928,NAV,1,,0
190.20,27.032,0.926,-42.589,0.330,-0.672,-0.7,5.2,-14.9,13.001,-39.589,0.926,NAV,1,,0
190.30,27.059,0.925,-42.659,0.330,-0.672,-0.7,5.2,-15.2,12.974,-39.659,0.925,NAV,1,,0
190.40,27.087,0.923,-42.729,0.330,-0.672,-0.7,5.2,-15.5,12.946,-39.729,0.923,NAV,1,,0
190.50,27.114,0.921,-42.799,0.329,-0.672,-0.7,5.2,-15.8,12.919,-39.799,0.921,NAV,1,,0
190.60,27.136,0.920,-42.855,0.329,-0.672,-0.7,5.2,-16.0,12.897,-39.855,0.920,NAV,1,,0
190.70,27.163,0.918,-42.925,0.329,-0.672,-0.7,5.2,-16.3,12.870,-39.925,0.918,NAV,1,,0
190.80,27.190,0.916,-42.995,0.329,-0.672,-0.7,5.2,-16.6,12.843,-39.995,0.916,NAV,1,,0
190.90,27.212,0.914,-43.051,0.329,-0.672,-0.7,5.2,-16.8,12.821,-40.051,0.914,NAV,1,,0
191.00,27.239,0.912,-43.121,0.329,-0.672,-0.7,5.2,-17.1,12.793,-40.121,0.912,NAV,1,,0
191.10,27.266,0.910,-43.191,0.329,-0.672,-0.7,5.2,-17.4,12.766,-40.191,0.910,NAV,1,,0
191.20,27.288,0.908,-43.247,0.329,-0.672,-0.7,5.2,-17.7,12.744,-40.247,0.908,NAV,1,,0
191.30,27.315,0.906,-43.317,0.329,-0.672,-0.7,5.2,-18.0,12.717,-40.317,0.906,NAV,1,,0
191.40,27.343,0.904,-43.387,0.329,-0.672,-0.7,5.2,-18.3,12.690,-40.387,0.904,NAV,1,,0
191.50,27.370,0.901,-43.457,0.328,-0.672,-0.7,5.2,-18.6,12.662,-40.457,0.901,NAV,1,,0
191.60,27.397,0.899,-43.527,0.328,-0.672,-0.7,5.2,-19.0,12.635,-40.527,0.899,NAV,1,,0
191.70,27.419,0.897,-43.583,0.328,-0.672,-0.8,5.2,-19.2,12.613,-40.583,0.897,NAV,1,,0
191.80,27.446,0.894,-43.653,0.328,-0.672,-0.8,5.2,-19.5,12.585,-40.653,0.894,NAV,1,,0
191.90,27.474,0.891,-43.723,0.328,-0.672,-0.8,5.2,-19.9,12.558,-40.723,0.891,NAV,1,,0
192.00,27.501,0.888,-43.793,0.328,-0.672,-0.8,5.2,-20.2,12.531,-40.793,0.888,NAV,1,,0
192.10,27.528,0.885,-43.863,0.328,-0.672,-0.8,5.2,-20.5,12.503,-40.863,0.885,NAV,1,,0
192.20,27.550,0.883,-43.919,0.328,-0.672,-0.8,5.2,-20.8,12.481,-40.919,0.883,NAV,1,,0
192.30,27.577,0.880,-43.989,0.328,-0.672,-0.8,5.2,-21.2,12.454,-40.989,0.880,NAV,1,,0
192.40,27.604,0.877,-44.059,0.327,-0.672,-0.8,5.2,-21.5,12.427,-41.059,0.877,NAV,1,,0
192.50,27.632,0.873,-44.129,0.327,-0.672,-0.9,5.2,-21.9,12.399,-41.129,0.873,NAV,1,,0
192.60,27.648,0.871,-44.171,0.327,-0.672,-0.9,5.2,-22.1,12.383,-41.171,0.871,NAV,1,,0
192.70,27.675,0.868,-44.241,0.327,-0.672,-0.9,5.2,-22.4,12.355,-41.241,0.868,NAV,1,,0
192.80,27.702,0.864,-44.311,0.327,-0.672,-0.9,5.2,-22.8,12.328,-41.311,0.864,NAV,1,,0
192.90,27.724,0.861,-44.367,0.327,-0.672,-0.9,5.2,-23.1,12.306,-41.367,0.861,NAV,1,,0
193.00,27.751,0.858,-44.437,0.327,-0.672,-0.9,5.2,-23.5,12.279,-41.437,0.858,NAV,1,,0
193.10,27.779,0.854,-44.507,0.327,-0.672,-0.9,5.2,-23.9,12.251,-41.507,0.854,NAV,1,,0
193.20,27.806,0.850,-44.577,0.326,-0.672,-0.9,5.2,-24.2,12.224,-41.577,0.850,NAV,1,,0
193.30,27.828,0.847,-44.633,0.326,-0.672,-0.9,5.2,-24.5,12.202,-41.633,0.847,NAV,1,,0
193.40,27.855,0.843,-44.703,0.326,-0.672,-0.9,5.2,-24.9,12.174,-41.703,0.843,NAV,1,,0
193.50,27.877,0.839,-44.759,0.326,-0.672,-0.9,5.2,-25.2,12.152,-41.759,0.839,NAV,1,,0
193.60,27.904,0.835,-44.829,0.326,-0.673,-0.9,5.2,-25.5,12.125,-41.829,0.835,NAV,1,,0
193.70,27.931,0.830,-44.899,0.326,-0.673,-0.9,5.2,-25.8,12.098,-41.899,0.830,NAV,1,,0
193.80,27.952,0.826,-44.955,0.326,-0.672,-0.9,5.2,-26.1,12.076,-41.955,0.826,NAV,1,,0
193.90,27.980,0.821,-45.025,0.326,-0.672,-0.9,5.2,-26.4,12.048,-42.025,0.821,NAV,1,,0
194.00,28.001,0.817,-45.081,0.326,-0.672,-0.9,5.2,-26.6,12.027,-42.081,0.817,NAV,1,,0
194.10,28.028,0.812,-45.151,0.326,-0.672,-0.9,5.2,-26.9,11.999,-42.151,0.812,NAV,1,,0
194.20,28.055,0.807,-45.221,0.326,-0.672,-0.9,5.2,-27.1,11.972,-42.221,0.807,NAV,1,,0
194.30,28.077,0.803,-45.277,0.326,-0.672,-0.9,5.2,-27.4,11.950,-42.277,0.803,NAV,1,,0
194.40,28.104,0.798,-45.348,0.326,-0.672,-1.0,5.2,-27.7,11.923,-42.348,0.798,NAV,1,,0
194.50,28.131,0.792,-45.418,0.326,-0.672,-1.0,5.2,-28.0,11.895,-42.418,0.792,NAV,1,,0
194.60,28.158,0.786,-45.488,0.326,-0.672,-1.0,5.2,-28.3,11.868,-42.488,0.786,NAV,1,,0
194.70,28.179,0.782,-45.544,0.326,-0.673,-1.0,5.2,-28.5,11.846,-42.544,0.782,NAV,1,,0
194.80,28.196,0.778,-45.586,0.326,-0.672,-0.9,5.2,-28.7,11.830,-42.586,0.778,NAV,1,,0
194.90,28.222,0.772,-45.656,0.326,-0.673,-0.9,5.2,-29.0,11.803,-42.656,0.772,NAV,1,,0
195.00,28.244,0.768,-45.712,0.326,-0.673,-0.9,5.2,-29.2,11.781,-42.712,0.768,NAV,1,,0
195.10,28.265,0.763,-45.768,0.326,-0.673,-0.9,5.2,-29.5,11.759,-42.768,0.763,NAV,1,,0
195.20,28.292,0.757,-45.838,0.326,-0.673,-0.9,5.2,-29.7,11.732,-42.838,0.757,NAV,1,,0
195.30,28.314,0.751,-45.894,0.326,-0.673,-0.9,5.2,-30.0,11.710,-42.894,0.751,NAV,1,,0
195.40,28.341,0.745,-45.964,0.326,-0.673,-0.9,5.2,-30.3,11.683,-42.964,0.745,NAV,1,,0
195.50,28.367,0.738,-46.034,0.326,-0.673,-0.9,5.2,-30.6,11.656,-43.034,0.738,NAV,1,,0
195.60,28.389,0.733,-46.090,0.326,-0.673,-0.9,5.2,-30.8,11.634,-43.090,0.733,NAV,1,,0
195.70,28.416,0.726,-46.160,0.326,-0.673,-0.9,5.2,-31.1,11.607,-43.160,0.726,NAV,1,,0
195.80,28.437,0.721,-46.216,0.326,-0.673,-0.9,5.2,-31.3,11.586,-43.216,0.721,NAV,1,,0
195.90,28.464,0.714,-46.286,0.326,-0.673,-0.9,5.2,-31.6,11.558,-43.286,0.714,NAV,1,,0
196.00,28.490,0.707,-46.356,0.326,-0.673,-1.0,5.2,-31.9,11.531,-43.356,0.707,NAV,1,,0
196.10,28.512,0.701,-46.412,0.326,-0.673,-1.0,5.2,-32.2,11.510,-43.412,0.701,NAV,1,,0
196.20,28.538,0.693,-46.482,0.326,-0.673,-1.0,5.2,-32.5,11.483,-43.482,0.693,NAV,1,,0
196.30,28.565,0.686,-46.552,0.326,-0.673,-1.0,5.2,-32.8,11.456,-43.552,0.686,NAV,1,,0
196.40,28.586,0.680,-46.609,0.326,-0.672,-1.0,5.2,-33.0,11.434,-43.609,0.680,NAV,1,,0
196.50,28.613,0.672,-46.679,0.326,-0.673,-1.0,5.2,-33.3,11.407,-43.679,0.672,NAV,1,,0
196.60,28.634,0.666,-46.735,0.326,-0.672,-1.0,5.2,-33.6,11.386,-43.735,0.666,NAV,1,,0
196.70,28.660,0.658,-46.805,0.326,-0.672,-1.0,5.2,-33.9,11.359,-43.805,0.658,NAV,1,,0
196.80,28.681,0.652,-46.861,0.326,-0.673,-1.0,5.2,-34.1,11.337,-43.861,0.652,NAV,1,,0
196.90,28.708,0.643,-46.931,0.326,-0.672,-1.0,5.2,-34.4,11.311,-43.931,0.643,NAV,1,,0
197.00,28.729,0.637,-46.987,0.326,-0.673,-1.0,5.2,-34.7,11.289,-43.987,0.637,NAV,1,,0
197.10,28.755,0.628,-47.057,0.326,-0.673,-1.0,5.2,-35.0,11.262,-44.057,0.628,NAV,1,,0
197.20,28.781,0.620,-47.127,0.326,-0.673,-1.0,5.2,-35.3,11.236,-44.127,0.620,NAV,1,,0
197.30,28.802,0.613,-47.183,0.326,-0.673,-0.9,5.2,-35.5,11.214,-44.183,0.613,NAV,1,,0
